Format Version,1.21,Take Name,Cabeza,Capture Frame Rate,120.000000,Export Frame Rate,30.000000,Capture Start Time,2017-11-09 10.32.21.262 AM,Total Frames in Take,1014,Total Exported Frames,254,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Head,Head,Head,RArm,RArm,RArm,RLeg,RLeg,RLeg,LLeg,LLeg,LLeg,Torso,Torso,Torso,LArm,LArm,LArm
,,"8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357066","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357067","8392B20CF49E357068","8392B20CF49E357068","8392B20CF49E357068","8392B20CF49E357069","8392B20CF49E357069","8392B20CF49E357069","8392B20CF49E35706E","8392B20CF49E35706E","8392B20CF49E35706E","8392B20CF49E3570B8","8392B20CF49E3570B8","8392B20CF49E3570B8"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
122,4.066667,-0.127746,1.695732,0.062890,-0.067532,0.829532,-0.300596,-0.097867,0.093067,-0.233651,-0.096839,0.088534,0.214973,-0.162131,1.111692,-0.014101,-0.113826,0.839249,0.274005
123,4.100000,-0.127684,1.695364,0.063793,-0.067998,0.829607,-0.300736,-0.097871,0.093052,-0.233645,-0.096840,0.088521,0.214973,-0.162280,1.111736,-0.014087,-0.113934,0.839269,0.273700
124,4.133333,-0.127645,1.694961,0.064800,-0.068487,0.829585,-0.300753,-0.097883,0.093073,-0.233652,-0.096839,0.088529,0.214986,-0.162323,1.111833,-0.013974,-0.114060,0.839352,0.273313
125,4.166667,-0.127296,1.694580,0.066125,-0.069171,0.829827,-0.300840,-0.097889,0.093060,-0.233644,-0.096839,0.088517,0.214993,-0.162350,1.111843,-0.013923,-0.114066,0.839312,0.272744
126,4.200000,-0.126659,1.694195,0.067616,-0.069765,0.829876,-0.300801,-0.097882,0.093055,-0.233660,-0.096842,0.088517,0.214971,-0.162415,1.111780,-0.013974,-0.114020,0.839222,0.272518
127,4.233333,-0.125760,1.693689,0.069215,-0.070402,0.829955,-0.300740,-0.097882,0.093061,-0.233656,-0.096856,0.088509,0.214979,-0.162453,1.111853,-0.013945,-0.114031,0.839116,0.272345
128,4.266667,-0.124992,1.693338,0.070737,-0.070845,0.829932,-0.300513,-0.097887,0.093065,-0.233657,-0.096859,0.088516,0.214993,-0.162496,1.111814,-0.014041,-0.114028,0.839029,0.272294
129,4.300000,-0.124414,1.693007,0.071890,-0.071217,0.829892,-0.300296,-0.097891,0.093050,-0.233652,-0.096877,0.088500,0.214978,-0.162572,1.111825,-0.014074,-0.114070,0.838935,0.272300
130,4.333333,-0.124345,1.692788,0.072596,-0.071474,0.829713,-0.300049,-0.097883,0.093043,-0.233663,-0.096875,0.088493,0.214977,-0.162631,1.111836,-0.014060,-0.114164,0.838729,0.272331
131,4.366667,-0.124664,1.692589,0.072892,-0.071765,0.829663,-0.299905,-0.097887,0.093051,-0.233662,-0.096873,0.088501,0.214983,-0.162649,1.111970,-0.013941,-0.114320,0.838503,0.272357
132,4.400000,-0.125214,1.692346,0.073071,-0.072228,0.829883,-0.300008,-0.097898,0.093035,-0.233665,-0.096871,0.088492,0.214984,-0.162661,1.112029,-0.013857,-0.114395,0.838346,0.272325
133,4.433333,-0.125718,1.692063,0.073252,-0.072564,0.829989,-0.300026,-0.097908,0.093040,-0.233672,-0.096878,0.088489,0.214973,-0.162684,1.112100,-0.013754,-0.114436,0.838320,0.272277
134,4.466667,-0.126130,1.691744,0.073399,-0.072949,0.830138,-0.299996,-0.097916,0.093056,-0.233663,-0.096865,0.088505,0.214971,-0.162654,1.112153,-0.013668,-0.114445,0.838319,0.272238
