Format Version,1.21,Take Name,Take 2017-12-04 07.34.48 PM,Capture Frame Rate,120,Export Frame Rate,30,Capture Start Time,2017-12-04 07.34.48.522 PM,Total Frames in Take,2375,Total Exported Frames,595,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1.266667,-0.569151,0.360482,-0.356201,-0.647488,-0.07349,0.818347,0.284107,0.000966,-0.084199,-0.155183,-0.266549,0.947513,-0.216263,0.905654,-0.298286,0.000421,0.113758,-0.104647,0.002629,-0.987978,-0.018891,0.077654,-0.199762,0.000881,-0.217975,0.106145,-0.186133,-0.952142,-0.026348,0.076498,0.207674,0.000976,-0.011109,0.210725,-0.065903,-0.975258,-0.014497,1.711249,-0.016409,0.000199,-0.012533,-0.101674,-0.009295,0.994695,0.078333,1.28533,0.019661,0.001287
39,1.3,-0.570272,0.360742,-0.358042,-0.645338,-0.072515,0.818585,0.284735,0.000936,-0.085183,-0.151541,-0.301976,0.937331,-0.236196,0.924826,-0.302412,0.000484,0.113667,-0.104601,0.002541,-0.987994,-0.018894,0.077648,-0.199767,0.000877,-0.217871,0.10612,-0.186283,-0.952139,-0.026361,0.076515,0.207679,0.000958,-0.012723,0.207637,-0.067163,-0.975815,-0.015366,1.711301,-0.016123,0.000195,-0.012803,-0.10181,-0.009129,0.99468,0.07847,1.285394,0.019812,0.001253
40,1.333333,-0.570679,0.360993,-0.358348,-0.644668,-0.071707,0.818895,0.2853,0.001017,-0.085975,-0.145664,-0.341561,0.924514,-0.256843,0.947365,-0.306662,0.000498,0.113921,-0.104542,0.002537,-0.987971,-0.018915,0.077661,-0.199765,0.000889,-0.217941,0.106002,-0.186354,-0.952123,-0.026342,0.076493,0.207704,0.000932,-0.013853,0.204135,-0.06836,-0.976455,-0.016058,1.711342,-0.015807,0.000187,-0.009916,-0.104035,-0.010402,0.99447,0.078352,1.28552,0.019023,0.0013
41,1.366667,-0.568509,0.362091,-0.358277,-0.646007,-0.071274,0.819321,0.285722,0.00098,-0.091061,-0.148642,-0.384435,0.906545,-0.277381,0.97311,-0.310925,0.000515,0.113822,-0.104517,0.002374,-0.987985,-0.018915,0.077628,-0.199743,0.000862,-0.217928,0.106099,-0.186325,-0.95212,-0.026373,0.076511,0.207686,0.00096,-0.014847,0.201963,-0.069021,-0.976845,-0.016584,1.71139,-0.015616,0.000182,-0.010188,-0.103989,-0.010266,0.994473,0.078414,1.285586,0.019166,0.001275
42,1.4,-0.568519,0.363044,-0.35799,-0.645623,-0.071045,0.819718,0.286042,0.000979,-0.101008,-0.147033,-0.426839,0.886559,-0.297384,1.001913,-0.314915,0.000516,0.113794,-0.104521,0.002233,-0.987989,-0.018955,0.077616,-0.199732,0.000879,-0.217916,0.105996,-0.18641,-0.952118,-0.026375,0.076493,0.207713,0.000942,-0.015694,0.19986,-0.069925,-0.9772,-0.017106,1.711458,-0.015502,0.000164,-0.010559,-0.103845,-0.010179,0.994485,0.078476,1.28564,0.019267,0.001263
43,1.433333,-0.569687,0.362913,-0.357726,-0.644813,-0.070899,0.82005,0.286395,0.001028,-0.104227,-0.138451,-0.471169,0.864851,-0.316217,1.033525,-0.318252,0.000485,0.113744,-0.104537,0.002102,-0.987993,-0.018991,0.077631,-0.199732,0.000907,-0.21784,0.106065,-0.186504,-0.95211,-0.026423,0.07647,0.207699,0.000954,-0.016308,0.197756,-0.071205,-0.977526,-0.017607,1.711507,-0.015473,0.000187,-0.010956,-0.103616,-0.010127,0.994505,0.078555,1.285671,0.01939,0.001275
44,1.466667,-0.569808,0.362837,-0.357714,-0.644756,-0.070911,0.820234,0.286684,0.001018,-0.110979,-0.129368,-0.514585,0.840327,-0.33312,1.067191,-0.321093,0.000373,0.113763,-0.1045,0.001953,-0.987995,-0.019011,0.077626,-0.199727,0.000911,-0.217897,0.106028,-0.186574,-0.952087,-0.026436,0.076471,0.2077,0.000953,-0.016576,0.195742,-0.072233,-0.977851,-0.018142,1.711515,-0.015554,0.000197,-0.011273,-0.103178,-0.010001,0.994549,0.078633,1.285701,0.019439,0.001295
45,1.5,-0.569866,0.362521,-0.358241,-0.644589,-0.071101,0.82046,0.287026,0.001,-0.114439,-0.120397,-0.556473,0.814092,-0.347618,1.102638,-0.323274,0.000389,0.113716,-0.104487,0.001885,-0.988002,-0.019029,0.077617,-0.199719,0.000908,-0.218237,0.105799,-0.186808,-0.951988,-0.026378,0.076518,0.207718,0.000974,-0.017305,0.194037,-0.07299,-0.978122,-0.018627,1.711539,-0.015773,0.000164,-0.015689,-0.09953,-0.008517,0.994874,0.078665,1.285495,0.020674,0.000917
46,1.533333,-0.569487,0.361508,-0.357409,-0.645953,-0.071263,0.820633,0.287345,0.000963,-0.121996,-0.108331,-0.598572,0.784279,-0.359276,1.139472,-0.32425,0.000364,0.113699,-0.104456,0.001733,-0.988007,-0.019053,0.077613,-0.199712,0.000915,-0.218112,0.105917,-0.186686,-0.952028,-0.026445,0.076443,0.20772,0.000932,-0.016592,0.191936,-0.073503,-0.97851,-0.019043,1.711517,-0.015967,0.000177,-0.016265,-0.098466,-0.008689,0.99497,0.078571,1.285452,0.020617,0.000938
47,1.566667,-0.568444,0.360731,-0.356074,-0.64804,-0.071438,0.820881,0.287643,0.001061,-0.128303,-0.094562,-0.638916,0.752584,-0.367735,1.176926,-0.324195,0.000301,0.11368,-0.104423,0.001564,-0.988013,-0.019078,0.077603,-0.199702,0.000917,-0.218063,0.105924,-0.186762,-0.952024,-0.026459,0.076451,0.20773,0.000953,-0.0164,0.190045,-0.073488,-0.978884,-0.019351,1.711546,-0.016211,0.000158,-0.016593,-0.096986,-0.008878,0.995108,0.078369,1.285446,0.020404,0.000972
48,1.6,-0.569133,0.360187,-0.354446,-0.648629,-0.071527,0.821084,0.287818,0.001092,-0.131932,-0.076,-0.675913,0.721082,-0.372779,1.21432,-0.322937,0.000126,0.113686,-0.104365,0.001373,-0.988019,-0.01911,0.077595,-0.19969,0.000912,-0.218204,0.105615,-0.187034,-0.951972,-0.026443,0.076469,0.207729,0.000939,-0.016171,0.188228,-0.073167,-0.979263,-0.019643,1.711569,-0.016372,0.00014,-0.016816,-0.095441,-0.0088,0.995254,0.078151,1.285448,0.020214,0.00097
49,1.633333,-0.569784,0.359493,-0.352906,-0.649283,-0.07155,0.82121,0.287829,0.001063,-0.132475,-0.059799,-0.712599,0.686351,-0.374845,1.250572,-0.320764,0.000255,0.113703,-0.104317,0.001113,-0.988022,-0.019151,0.077594,-0.199685,0.000926,-0.218247,0.105645,-0.187005,-0.951964,-0.026476,0.076482,0.207717,0.000972,-0.016025,0.186166,-0.073102,-0.979664,-0.019943,1.711616,-0.016552,0.00016,-0.01717,-0.093899,-0.008824,0.995395,0.077878,1.285406,0.019996,0.000952
50,1.666667,-0.570334,0.358575,-0.353442,-0.649015,-0.071068,0.821169,0.28794,0.001029,-0.134823,-0.043927,-0.745906,0.650782,-0.373764,1.285381,-0.317584,0.00029,0.113696,-0.104289,0.000912,-0.988026,-0.019181,0.077579,-0.199673,0.000919,-0.218004,0.105522,-0.187247,-0.951986,-0.026519,0.076469,0.207708,0.000946,-0.016347,0.184668,-0.072967,-0.979952,-0.020275,1.711646,-0.016621,0.000149,-0.017397,-0.092542,-0.008859,0.995517,0.07756,1.285395,0.019703,0.000975
51,1.7,-0.571461,0.357549,-0.353103,-0.648776,-0.070444,0.820966,0.287938,0.000957,-0.137803,-0.031326,-0.776301,0.614317,-0.369987,1.318327,-0.313849,0.000421,0.113683,-0.104265,0.000777,-0.988031,-0.019212,0.077573,-0.199659,0.000917,-0.218093,0.105493,-0.187355,-0.951948,-0.026534,0.076475,0.207718,0.000946,-0.01599,0.182805,-0.073651,-0.980256,-0.020597,1.711743,-0.016818,0.000181,-0.017698,-0.091068,-0.008909,0.995648,0.077163,1.285386,0.019553,0.000979
52,1.733333,-0.571083,0.355093,-0.353604,-0.650182,-0.069806,0.820612,0.287895,0.000854,-0.139035,-0.018731,-0.805003,0.576446,-0.364072,1.34892,-0.309847,0.000501,0.113625,-0.104251,0.000578,-0.988039,-0.019234,0.077572,-0.199646,0.000922,-0.218095,0.105431,-0.187464,-0.951933,-0.026555,0.076475,0.207715,0.000943,-0.015268,0.181869,-0.07352,-0.980452,-0.020933,1.711752,-0.017025,0.000171,-0.017779,-0.089918,-0.009193,0.995748,0.076798,1.285352,0.019347,0.000945
53,1.766667,-0.573088,0.353856,-0.353202,-0.649311,-0.069023,0.820307,0.287889,0.000976,-0.13781,-0.001753,-0.828922,0.542119,-0.356244,1.377126,-0.305699,0.000547,0.113592,-0.104233,0.00048,-0.988045,-0.019248,0.077568,-0.199643,0.000918,-0.218321,0.105456,-0.187373,-0.951896,-0.026535,0.076474,0.207726,0.000963,-0.014698,0.181294,-0.073441,-0.980573,-0.021224,1.711741,-0.017165,0.000189,-0.017891,-0.088559,-0.009371,0.995866,0.076347,1.285245,0.019191,0.000949
54,1.8,-0.574361,0.352112,-0.351854,-0.649866,-0.068188,0.819867,0.287856,0.000961,-0.137181,0.011498,-0.850612,0.507453,-0.34689,1.402644,-0.301631,0.000593,0.113627,-0.104209,0.000433,-0.988043,-0.019258,0.077566,-0.19964,0.000922,-0.2181,0.105352,-0.187598,-0.951914,-0.026573,0.076469,0.207718,0.000943,-0.014331,0.180878,-0.073319,-0.980664,-0.021497,1.711739,-0.017249,0.000174,-0.017833,-0.087451,-0.009744,0.995962,0.075888,1.285132,0.019067,0.000961
55,1.833333,-0.575412,0.351463,-0.351925,-0.649248,-0.06746,0.819372,0.287855,0.00101,-0.138734,0.025973,-0.867735,0.476565,-0.33692,1.425168,-0.297627,0.000454,0.114049,-0.104225,0.000529,-0.987993,-0.019275,0.077537,-0.199634,0.000931,-0.218064,0.105335,-0.187679,-0.951908,-0.026585,0.076467,0.207716,0.00094,-0.013978,0.180604,-0.07296,-0.980747,-0.021687,1.71174,-0.017203,0.000173,-0.017608,-0.08656,-0.010283,0.996038,0.075403,1.285011,0.018909,0.000983
56,1.866667,-0.575911,0.35048,-0.352954,-0.648778,-0.066876,0.818785,0.287786,0.000986,-0.138675,0.03933,-0.88261,0.447463,-0.326355,1.445027,-0.293818,0.000322,0.113571,-0.104195,0.000314,-0.988051,-0.019276,0.077567,-0.19964,0.000918,-0.217998,0.105287,-0.187784,-0.951908,-0.026602,0.076471,0.207712,0.00094,-0.013837,0.180157,-0.072677,-0.980852,-0.02185,1.711749,-0.016958,0.000188,-0.017279,-0.08587,-0.01089,0.996097,0.074909,1.284903,0.01879,0.00099
57,1.9,-0.576982,0.348993,-0.352083,-0.649102,-0.066458,0.818223,0.287651,0.000976,-0.135778,0.051764,-0.896207,0.419164,-0.31547,1.462503,-0.290172,0.000352,0.113597,-0.104152,0.000152,-0.988053,-0.019293,0.077555,-0.199635,0.000931,-0.21786,0.105355,-0.187821,-0.951925,-0.026638,0.076475,0.2077,0.000957,-0.014147,0.180367,-0.071325,-0.980908,-0.022087,1.711733,-0.016526,0.000163,-0.016891,-0.085129,-0.011174,0.996164,0.074396,1.284831,0.01879,0.00099
58,1.933333,-0.577279,0.347779,-0.352157,-0.649449,-0.06626,0.81771,0.287401,0.000983,-0.131408,0.064481,-0.90717,0.394482,-0.304609,1.477599,-0.286708,0.000356,0.114047,-0.104149,0.000203,-0.988001,-0.019319,0.077518,-0.199628,0.000936,-0.217816,0.105314,-0.18794,-0.951916,-0.026653,0.076478,0.207691,0.000959,-0.014094,0.179794,-0.070828,-0.98105,-0.02233,1.711777,-0.01599,0.00017,-0.016445,-0.084849,-0.011377,0.996193,0.073837,1.284757,0.018808,0.001015
59,1.966667,-0.577578,0.347227,-0.35275,-0.649156,-0.066239,0.817197,0.287037,0.001003,-0.128998,0.076512,-0.916433,0.371019,-0.293875,1.49067,-0.283288,0.000317,0.114034,-0.104156,0.000079,-0.988002,-0.019337,0.077523,-0.199629,0.000938,-0.217813,0.105275,-0.188025,-0.951904,-0.026665,0.076474,0.207689,0.000964,-0.014717,0.179393,-0.070091,-0.981167,-0.022617,1.711825,-0.015316,0.00019,-0.015756,-0.084824,-0.011566,0.996204,0.073228,1.284683,0.01885,0.001032
60,2,-0.578583,0.347167,-0.353694,-0.647779,-0.066464,0.816726,0.286595,0.001065,-0.127487,0.088532,-0.924258,0.348793,-0.283134,1.501894,-0.279885,0.000395,0.114038,-0.104134,0.000004,-0.988004,-0.019351,0.077521,-0.199627,0.000939,-0.21782,0.105246,-0.188086,-0.951894,-0.026675,0.076478,0.207685,0.000963,-0.015795,0.179232,-0.069323,-0.981234,-0.022988,1.711865,-0.014578,0.000177,-0.015221,-0.084722,-0.011537,0.996222,0.072669,1.284603,0.018963,0.00104
61,2.033333,-0.57965,0.347355,-0.351133,-0.648117,-0.066935,0.816213,0.28599,0.000978,-0.12482,0.100137,-0.931277,0.327287,-0.272175,1.511624,-0.276693,0.000369,0.113983,-0.104122,-0.000207,-0.988011,-0.019368,0.077531,-0.199627,0.000942,-0.217763,0.105206,-0.188172,-0.951894,-0.026683,0.076482,0.207679,0.000965,-0.015895,0.178672,-0.069095,-0.981351,-0.023553,1.711867,-0.01377,0.000217,-0.014618,-0.084957,-0.011539,0.996211,0.072115,1.28457,0.019072,0.001052
62,2.066667,-0.579996,0.347238,-0.351738,-0.647542,-0.067623,0.81597,0.285543,0.000915,-0.122845,0.10973,-0.937882,0.305363,-0.260893,1.520019,-0.273524,0.000166,0.114075,-0.104091,-0.000152,-0.988004,-0.01937,0.077518,-0.199624,0.000947,-0.217728,0.105187,-0.188236,-0.951892,-0.026689,0.076477,0.207685,0.000965,-0.017805,0.178787,-0.068912,-0.98131,-0.024212,1.711935,-0.013125,0.000167,-0.014375,-0.085112,-0.011343,0.996203,0.071483,1.28449,0.019233,0.001042
63,2.1,-0.579967,0.347813,-0.351966,-0.647136,-0.068666,0.815779,0.284982,0.001015,-0.118873,0.120317,-0.943474,0.285043,-0.249624,1.527399,-0.270296,0.000131,0.114046,-0.104047,-0.000337,-0.988012,-0.019396,0.07752,-0.199621,0.000944,-0.217828,0.105144,-0.188399,-0.951841,-0.026718,0.076469,0.207683,0.000971,-0.018563,0.178853,-0.068799,-0.981292,-0.025096,1.711948,-0.012574,0.000166,-0.014147,-0.085345,-0.011099,0.996189,0.070877,1.284467,0.019414,0.001018
64,2.133333,-0.580488,0.348307,-0.352559,-0.646079,-0.06957,0.815637,0.284601,0.001043,-0.116403,0.129532,-0.948696,0.263907,-0.238615,1.533652,-0.267341,0.00029,0.114088,-0.104023,-0.000446,-0.98801,-0.019413,0.077518,-0.199618,0.000946,-0.217371,0.104885,-0.188789,-0.951897,-0.026751,0.076426,0.207692,0.000975,-0.018861,0.178836,-0.069342,-0.981251,-0.025993,1.71198,-0.012155,0.000179,-0.013793,-0.0856,-0.010944,0.996174,0.070296,1.284479,0.01959,0.000998
65,2.166667,-0.581107,0.349005,-0.352556,-0.645148,-0.070616,0.815631,0.284371,0.001061,-0.115077,0.139741,-0.952556,0.244675,-0.227848,1.539115,-0.264408,0.00036,0.114121,-0.103957,-0.000629,-0.988013,-0.019417,0.077514,-0.19961,0.000932,-0.217417,0.104797,-0.189058,-0.951843,-0.026779,0.076432,0.207697,0.000986,-0.019276,0.178916,-0.070019,-0.98118,-0.026946,1.712032,-0.011911,0.000151,-0.013543,-0.086259,-0.010835,0.996122,0.069718,1.284482,0.019707,0.00098
66,2.2,-0.580865,0.350017,-0.351209,-0.645551,-0.071717,0.815473,0.284046,0.000979,-0.112503,0.149157,-0.95605,0.225971,-0.217597,1.543608,-0.261299,0.000483,0.114068,-0.103919,-0.000732,-0.988023,-0.019435,0.077505,-0.199608,0.000936,-0.217458,0.104777,-0.189197,-0.951808,-0.0268,0.076422,0.207708,0.000994,-0.019781,0.179717,-0.070564,-0.980985,-0.027907,1.712036,-0.011687,0.000133,-0.013431,-0.086672,-0.010764,0.996088,0.069114,1.284437,0.01989,0.000983
67,2.233333,-0.579389,0.350829,-0.351851,-0.646086,-0.072684,0.815347,0.283981,0.000944,-0.110327,0.160293,-0.958134,0.210031,-0.207652,1.547157,-0.258193,0.000487,0.114126,-0.103873,-0.000856,-0.988021,-0.019444,0.077503,-0.199603,0.000933,-0.217637,0.10453,-0.189296,-0.951775,-0.026766,0.076438,0.207676,0.001045,-0.019886,0.179862,-0.071914,-0.980858,-0.028769,1.712101,-0.011621,0.000137,-0.013445,-0.087084,-0.01073,0.996052,0.0686,1.284415,0.020001,0.000978
68,2.266667,-0.579197,0.350749,-0.352535,-0.64593,-0.073736,0.815518,0.284094,0.000956,-0.10609,0.169164,-0.960391,0.194365,-0.198079,1.549897,-0.255258,0.000367,0.114099,-0.103884,-0.000922,-0.988023,-0.019458,0.077498,-0.199598,0.000933,-0.217694,0.104513,-0.189427,-0.951737,-0.026793,0.076416,0.207685,0.00103,-0.019469,0.180133,-0.072581,-0.980768,-0.029547,1.712126,-0.011615,0.000171,-0.013152,-0.087721,-0.010602,0.996002,0.068146,1.284458,0.020111,0.000991
69,2.3,-0.57893,0.350576,-0.35331,-0.64584,-0.074484,0.815526,0.284103,0.000983,-0.104733,0.177074,-0.961805,0.180574,-0.189332,1.551585,-0.25234,0.000367,0.114098,-0.103843,-0.000963,-0.988027,-0.01947,0.077503,-0.199601,0.000935,-0.217876,0.104362,-0.189691,-0.95166,-0.026808,0.076399,0.207673,0.000994,-0.018668,0.180366,-0.072733,-0.980729,-0.030146,1.71213,-0.011713,0.000161,-0.013191,-0.087884,-0.010408,0.995989,0.067612,1.28443,0.020335,0.000971
70,2.333333,-0.578758,0.350781,-0.353192,-0.645947,-0.075178,0.815547,0.284209,0.001018,-0.103093,0.185402,-0.9625,0.169091,-0.182013,1.552376,-0.249676,0.000326,0.114116,-0.103834,-0.001049,-0.988026,-0.01948,0.077505,-0.199599,0.00094,-0.217777,0.10438,-0.18959,-0.9517,-0.026831,0.076422,0.207672,0.001008,-0.01804,0.180472,-0.072612,-0.98073,-0.030633,1.712105,-0.01173,0.000166,-0.013003,-0.088093,-0.010577,0.995971,0.067103,1.284437,0.020497,0.000992
71,2.366667,-0.579474,0.351017,-0.353122,-0.645214,-0.075663,0.815525,0.284405,0.000965,-0.104544,0.192386,-0.962563,0.159781,-0.17653,1.552462,-0.24743,0.000365,0.114087,-0.10382,-0.001047,-0.98803,-0.01948,0.077504,-0.199601,0.000939,-0.217919,0.104344,-0.18977,-0.951636,-0.026819,0.076394,0.207669,0.000995,-0.017638,0.181105,-0.072682,-0.980616,-0.030986,1.712099,-0.01165,0.000167,-0.012972,-0.088095,-0.01047,0.995973,0.066663,1.284387,0.020698,0.000991
72,2.4,-0.579279,0.350841,-0.351946,-0.646127,-0.075975,0.815432,0.284764,0.000945,-0.10508,0.197369,-0.962226,0.155322,-0.173073,1.552139,-0.245651,0.000303,0.11414,-0.103841,-0.001044,-0.988022,-0.019479,0.077501,-0.199603,0.000934,-0.217888,0.104336,-0.189791,-0.95164,-0.026824,0.076391,0.207669,0.000995,-0.017755,0.182541,-0.072209,-0.980382,-0.031249,1.712051,-0.011378,0.000137,-0.012706,-0.088407,-0.010382,0.995949,0.066351,1.284378,0.020819,0.000991
73,2.433333,-0.579379,0.350086,-0.351543,-0.646666,-0.075976,0.815219,0.285119,0.000946,-0.103186,0.199987,-0.962167,0.153596,-0.171956,1.551647,-0.244654,0.000336,0.114139,-0.103806,-0.001109,-0.988026,-0.019488,0.077502,-0.199602,0.000933,-0.217853,0.104346,-0.189823,-0.95164,-0.026832,0.076401,0.207669,0.000996,-0.018035,0.183793,-0.071749,-0.980177,-0.031488,1.712014,-0.011063,0.000151,-0.01242,-0.088622,-0.010286,0.995935,0.066091,1.284372,0.020919,0.000983
74,2.466667,-0.579825,0.350111,-0.351937,-0.646039,-0.075722,0.814907,0.285368,0.000942,-0.104657,0.199744,-0.961724,0.155681,-0.173269,1.551174,-0.244514,0.000345,0.114322,-0.103714,-0.001263,-0.988014,-0.019491,0.077532,-0.199592,0.000944,-0.217848,0.104338,-0.189856,-0.951636,-0.026833,0.076398,0.207664,0.000996,-0.01818,0.184054,-0.072125,-0.980098,-0.031671,1.71205,-0.010758,0.000187,-0.012197,-0.088749,-0.010262,0.995927,0.065833,1.284344,0.021046,0.000979
75,2.5,-0.58089,0.349719,-0.353117,-0.644649,-0.075222,0.814595,0.285495,0.000889,-0.106468,0.195908,-0.961558,0.160286,-0.176526,1.550853,-0.245099,0.000337,0.114332,-0.10371,-0.001287,-0.988014,-0.019492,0.07753,-0.19959,0.000947,-0.217871,0.104323,-0.189894,-0.951625,-0.026835,0.076396,0.207662,0.000993,-0.018407,0.184713,-0.071596,-0.980008,-0.031874,1.712009,-0.0104,0.000161,-0.011915,-0.088915,-0.010162,0.995916,0.06562,1.284346,0.021138,0.001014
76,2.533333,-0.580448,0.348305,-0.354001,-0.645327,-0.074476,0.814329,0.285632,0.000997,-0.106456,0.192536,-0.961165,0.166608,-0.181313,1.550728,-0.246288,0.000311,0.114311,-0.103715,-0.001251,-0.988016,-0.01949,0.077534,-0.19959,0.000942,-0.217857,0.104365,-0.189884,-0.951625,-0.026835,0.076395,0.207666,0.000992,-0.018039,0.184408,-0.071157,-0.980105,-0.032028,1.711948,-0.010018,0.0002,-0.011789,-0.089046,-0.009932,0.995908,0.065434,1.284348,0.021195,0.001033
77,2.566667,-0.581005,0.347513,-0.354141,-0.645176,-0.073871,0.81404,0.28548,0.00105,-0.10826,0.186173,-0.960874,0.174188,-0.187332,1.55057,-0.247959,0.00037,0.114321,-0.103702,-0.001238,-0.988016,-0.019496,0.077526,-0.199582,0.000943,-0.217844,0.104344,-0.189857,-0.951636,-0.026836,0.076401,0.207666,0.000997,-0.01843,0.184362,-0.070619,-0.980145,-0.032238,1.711902,-0.00973,0.000184,-0.011667,-0.088997,-0.009745,0.995916,0.065266,1.284371,0.021236,0.001049
78,2.6,-0.581136,0.347218,-0.354758,-0.644877,-0.07336,0.8138,0.285217,0.001055,-0.112002,0.178926,-0.960354,0.182105,-0.194328,1.550204,-0.249957,0.000385,0.114111,-0.103784,-0.001148,-0.988032,-0.019495,0.0775,-0.19959,0.000935,-0.217858,0.104344,-0.189866,-0.951631,-0.026834,0.07639,0.207672,0.000998,-0.01938,0.184567,-0.070433,-0.980101,-0.032441,1.711915,-0.00961,0.000114,-0.011523,-0.088845,-0.009485,0.995934,0.065129,1.284384,0.021225,0.00107
79,2.633333,-0.583035,0.347342,-0.35468,-0.643138,-0.072767,0.81351,0.284857,0.001046,-0.114284,0.171331,-0.959592,0.191751,-0.20227,1.549539,-0.252253,0.00039,0.114313,-0.103706,-0.001324,-0.988016,-0.019501,0.077529,-0.199584,0.000946,-0.217915,0.104351,-0.189849,-0.95162,-0.026836,0.07639,0.207674,0.000996,-0.019537,0.184619,-0.070474,-0.980085,-0.032667,1.711902,-0.009475,0.000112,-0.01147,-0.088352,-0.009163,0.995981,0.06501,1.284383,0.021224,0.001075
80,2.666667,-0.583576,0.347695,-0.354427,-0.642595,-0.072404,0.813231,0.284275,0.000988,-0.117495,0.161549,-0.958501,0.203402,-0.211157,1.54827,-0.254735,0.000509,0.114293,-0.103687,-0.001354,-0.98802,-0.019505,0.077523,-0.199579,0.000945,-0.217915,0.104307,-0.189902,-0.951615,-0.02684,0.076392,0.207674,0.000997,-0.019524,0.184564,-0.070619,-0.980086,-0.032914,1.711888,-0.009393,0.000113,-0.011404,-0.087819,-0.008927,0.996031,0.064909,1.284382,0.0212,0.001079
81,2.7,-0.583816,0.347307,-0.352961,-0.643394,-0.072123,0.813049,0.283641,0.000986,-0.120725,0.152654,-0.956585,0.216949,-0.220851,1.546298,-0.257313,0.000449,0.114308,-0.103675,-0.001447,-0.98802,-0.01952,0.077527,-0.199579,0.000944,-0.217934,0.104292,-0.189946,-0.951603,-0.026845,0.076391,0.20768,0.000995,-0.019482,0.184542,-0.070998,-0.980063,-0.033161,1.71188,-0.009343,0.000121,-0.011321,-0.087263,-0.008753,0.996083,0.064827,1.284398,0.021163,0.001098
82,2.733333,-0.582842,0.34701,-0.353,-0.644415,-0.072103,0.812962,0.283041,0.000976,-0.125768,0.143316,-0.953625,0.2329,-0.23139,1.543545,-0.259986,0.000421,0.11421,-0.103704,-0.001492,-0.988028,-0.019533,0.077521,-0.199582,0.000931,-0.217949,0.104278,-0.189975,-0.951595,-0.026847,0.07639,0.207679,0.000997,-0.019434,0.184614,-0.07122,-0.980035,-0.033379,1.711869,-0.009279,0.000119,-0.011261,-0.08684,-0.00866,0.996121,0.064819,1.284407,0.021117,0.001108
83,2.766667,-0.583607,0.34763,-0.351872,-0.644004,-0.072262,0.812867,0.282415,0.000955,-0.129874,0.133731,-0.950081,0.250191,-0.242662,1.539411,-0.262477,0.000355,0.114264,-0.103684,-0.00153,-0.988024,-0.019546,0.077518,-0.199581,0.000926,-0.217982,0.104248,-0.19002,-0.951582,-0.026857,0.076386,0.207681,0.000999,-0.019536,0.184391,-0.071913,-0.980024,-0.03351,1.711892,-0.0092,0.000148,-0.011226,-0.086496,-0.008652,0.996151,0.064838,1.284395,0.021087,0.001118
84,2.8,-0.584527,0.349105,-0.351741,-0.642442,-0.072787,0.812741,0.281709,0.001038,-0.135397,0.125301,-0.944911,0.270391,-0.254715,1.534009,-0.264861,0.000263,0.114233,-0.103663,-0.001631,-0.988029,-0.019557,0.077518,-0.199576,0.000926,-0.217937,0.1042,-0.190089,-0.951584,-0.026862,0.076386,0.207684,0.000999,-0.019731,0.184579,-0.072093,-0.979971,-0.033642,1.711883,-0.009084,0.000132,-0.011176,-0.086276,-0.008669,0.996171,0.064867,1.284363,0.021065,0.001117
85,2.833333,-0.584063,0.349811,-0.351736,-0.642483,-0.073252,0.812681,0.281207,0.001032,-0.142048,0.116761,-0.938527,0.292158,-0.267229,1.526844,-0.267119,0.000185,0.114285,-0.103638,-0.001733,-0.988026,-0.019577,0.077518,-0.199575,0.000928,-0.217938,0.104157,-0.190139,-0.951578,-0.026874,0.076389,0.207679,0.000999,-0.020167,0.184613,-0.072351,-0.979937,-0.033651,1.711926,-0.008968,0.000135,-0.011137,-0.086187,-0.008826,0.996178,0.064905,1.284322,0.021043,0.001118
86,2.866667,-0.584829,0.350083,-0.350174,-0.642492,-0.074099,0.81269,0.280591,0.000968,-0.144751,0.106709,-0.93205,0.314551,-0.280128,1.517813,-0.269198,0.00045,0.114363,-0.103584,-0.001817,-0.988022,-0.019591,0.077515,-0.199576,0.000925,-0.218015,0.104143,-0.190163,-0.951558,-0.026884,0.076389,0.207681,0.001002,-0.020017,0.184951,-0.072152,-0.979891,-0.033478,1.711932,-0.00881,0.000135,-0.011083,-0.086173,-0.009002,0.996178,0.064931,1.284318,0.021089,0.001101
87,2.9,-0.583756,0.351589,-0.349431,-0.643049,-0.075225,0.812787,0.279994,0.000989,-0.15116,0.093466,-0.923959,0.338696,-0.293054,1.506844,-0.271525,0.000362,0.11443,-0.103578,-0.001962,-0.988015,-0.019611,0.077513,-0.199579,0.000923,-0.217941,0.104057,-0.190301,-0.951556,-0.026896,0.076389,0.207683,0.001,-0.019886,0.185208,-0.07203,-0.979854,-0.033177,1.711976,-0.008742,0.00014,-0.011154,-0.085911,-0.009229,0.996198,0.064961,1.284246,0.021181,0.001052
