Format Version,1.21,Take Name,Torso,Capture Frame Rate,120,Export Frame Rate,30,Capture Start Time,2017-11-27 07.38.10.810 PM,Total Frames in Take,2132,Total Exported Frames,534,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1.466667,-0.079007,-0.208006,-0.101843,-0.969597,-0.155248,1.76544,0.062904,0.000497,Empty,Empty,Empty,-0.996809,Empty,Empty,Empty,0.001325,-0.026003,0.102263,0.023016,-0.994151,-0.066358,0.87379,-0.243519,0.000784,-0.315788,0.007067,-0.468005,-0.825348,-0.199779,0.819604,0.247105,0.001276,0.005428,0.064827,-0.010632,-0.997825,-0.081422,0.054252,0.303619,0.001891,-0.005968,-0.063862,-0.00681,0.997918,0.039311,0.060216,-0.255397,0.001788
45,1.5,-0.079106,-0.207522,-0.102307,-0.969644,-0.154926,1.765386,0.063145,0.0005,Empty,Empty,Empty,-0.9968,Empty,Empty,Empty,0.001362,-0.025697,0.102677,0.022554,-0.994127,-0.065922,0.873923,-0.243523,0.000785,-0.315818,0.008114,-0.469387,-0.824542,-0.19956,0.819657,0.246947,0.001289,0.005589,0.064713,-0.010624,-0.997832,-0.081402,0.05424,0.303656,0.001877,-0.006039,-0.0639,-0.006867,0.997914,0.039325,0.0602,-0.255392,0.001796
46,1.533333,-0.078862,-0.207514,-0.102321,-0.969665,-0.154676,1.765367,0.06349,0.000348,Empty,Empty,Empty,-0.996792,Empty,Empty,Empty,0.001353,-0.025441,0.102688,0.02226,-0.994139,-0.065453,0.873993,-0.243553,0.000809,-0.315729,0.00868,-0.469364,-0.824583,-0.199519,0.819708,0.246702,0.00128,0.005621,0.064745,-0.010521,-0.997831,-0.081394,0.054221,0.303672,0.001869,-0.006335,-0.064007,-0.006735,0.997907,0.03936,0.060167,-0.255413,0.001828
47,1.566667,-0.079441,-0.207152,-0.103017,-0.969621,-0.154367,1.76533,0.063664,0.000546,Empty,Empty,Empty,-0.996688,Empty,Empty,Empty,0.001683,-0.026107,0.102841,0.023089,-0.994087,-0.064976,0.874009,-0.243509,0.000739,-0.315989,0.009365,-0.469236,-0.824549,-0.199591,0.819783,0.246412,0.001303,0.005683,0.064805,-0.010348,-0.997828,-0.081377,0.054193,0.30369,0.001861,-0.00607,-0.063835,-0.006928,0.997918,0.03934,0.060201,-0.255402,0.001781
48,1.6,-0.079771,-0.207165,-0.103213,-0.96957,-0.154137,1.765321,0.063986,0.000527,Empty,Empty,Empty,-0.99679,Empty,Empty,Empty,0.001322,-0.025833,0.102758,0.022443,-0.994118,-0.064535,0.874052,-0.24345,0.000703,-0.316238,0.009839,-0.468791,-0.824701,-0.199713,0.819839,0.246127,0.0013,0.005742,0.064883,-0.01029,-0.997823,-0.081363,0.054179,0.303703,0.001862,-0.006178,-0.063819,-0.007007,0.997918,0.039355,0.06019,-0.255403,0.001792
49,1.633333,-0.080162,-0.207482,-0.10331,-0.96946,-0.153973,1.765311,0.064338,0.000494,Empty,Empty,Empty,-0.996789,Empty,Empty,Empty,0.001295,-0.025173,0.10224,0.02201,-0.994198,-0.064202,0.874049,-0.243369,0.000718,-0.316693,0.009673,-0.467212,-0.825424,-0.199915,0.819869,0.245857,0.001271,0.006282,0.064761,-0.010081,-0.99783,-0.081388,0.054105,0.303746,0.00184,-0.006193,-0.063789,-0.007025,0.997919,0.039357,0.060188,-0.255409,0.001795
50,1.666667,-0.080492,-0.207647,-0.103558,-0.969371,-0.153902,1.765273,0.064701,0.000492,Empty,Empty,Empty,-0.9968,Empty,Empty,Empty,0.001271,-0.025124,0.102216,0.022062,-0.9942,-0.063988,0.874051,-0.243311,0.000727,-0.316877,0.00992,-0.466761,-0.825606,-0.200021,0.81992,0.245642,0.001304,0.006202,0.065023,-0.009942,-0.997815,-0.081378,0.054107,0.303746,0.001852,-0.006517,-0.063925,-0.006927,0.997909,0.039394,0.060146,-0.255427,0.001825
51,1.7,-0.080712,-0.207843,-0.104021,-0.969261,-0.153959,1.765201,0.065046,0.000509,Empty,Empty,Empty,-0.996816,Empty,Empty,Empty,0.00123,-0.025777,0.102115,0.022472,-0.994185,-0.063875,0.874048,-0.243252,0.000734,-0.317062,0.010006,-0.466352,-0.825765,-0.200041,0.819921,0.245511,0.001315,0.005783,0.064872,-0.009906,-0.997828,-0.081371,0.054087,0.303753,0.001818,-0.006242,-0.063731,-0.007103,0.997922,0.039368,0.060181,-0.255419,0.001794
52,1.733333,-0.081161,-0.208305,-0.104511,-0.969072,-0.154094,1.765127,0.065365,0.000501,Empty,Empty,Empty,-0.996841,Empty,Empty,Empty,0.001194,-0.025814,0.101846,0.022476,-0.994211,-0.063848,0.874036,-0.243263,0.000741,-0.316984,0.009602,-0.465605,-0.826221,-0.199901,0.819885,0.245458,0.001314,0.00659,0.065202,-0.009651,-0.997804,-0.081348,0.054046,0.303777,0.001852,-0.006235,-0.063717,-0.007138,0.997923,0.039375,0.060182,-0.255422,0.001798
53,1.766667,-0.081363,-0.208688,-0.104997,-0.96892,-0.154239,1.765052,0.065682,0.000535,Empty,Empty,Empty,-0.996864,Empty,Empty,Empty,0.00118,-0.025866,0.101752,0.0224,-0.994221,-0.063865,0.874017,-0.24329,0.000739,-0.317313,0.00956,-0.466253,-0.825729,-0.199511,0.819729,0.245453,0.001231,0.006294,0.064889,-0.009809,-0.997824,-0.081353,0.054079,0.303784,0.001837,-0.006214,-0.063703,-0.007161,0.997924,0.039381,0.060181,-0.255422,0.001786
54,1.8,-0.081684,-0.209163,-0.105388,-0.968748,-0.154418,1.764975,0.065973,0.00055,Empty,Empty,Empty,-0.996822,Empty,Empty,Empty,0.001673,-0.025826,0.101627,0.022422,-0.994235,-0.063913,0.873998,-0.24329,0.000739,-0.318358,0.008396,-0.466002,-0.825482,-0.198971,0.819527,0.24547,0.00118,0.006724,0.06522,-0.009618,-0.997802,-0.081337,0.054033,0.303778,0.001849,-0.0063,-0.063683,-0.007156,0.997925,0.039378,0.06017,-0.255425,0.001789
55,1.833333,-0.082,-0.209619,-0.105577,-0.968602,-0.154625,1.764927,0.066194,0.000553,Empty,Empty,Empty,-0.996834,Empty,Empty,Empty,0.001695,-0.025267,0.101645,0.022114,-0.994254,-0.063963,0.873967,-0.243311,0.000727,-0.317938,0.007489,-0.465491,-0.82594,-0.198171,0.819229,0.245649,0.001238,0.006799,0.064956,-0.009656,-0.997818,-0.081337,0.054034,0.303795,0.001838,-0.006516,-0.063835,-0.006992,0.997915,0.039404,0.060138,-0.255434,0.001829
56,1.866667,-0.08206,-0.209783,-0.10589,-0.968527,-0.154889,1.764867,0.066347,0.000543,Empty,Empty,Empty,-0.99685,Empty,Empty,Empty,0.001714,-0.02521,0.101902,0.021931,-0.994233,-0.063933,0.873891,-0.243305,0.000729,-0.317909,0.006588,-0.465309,-0.826062,-0.197553,0.818999,0.245848,0.001248,0.006424,0.0649,-0.009761,-0.997823,-0.081344,0.054072,0.303789,0.001845,-0.006213,-0.063678,-0.007139,0.997926,0.039373,0.060183,-0.25542,0.001791
57,1.9,-0.082267,-0.209782,-0.106292,-0.968466,-0.155201,1.764778,0.066512,0.000513,Empty,Empty,Empty,-0.996871,Empty,Empty,Empty,0.001734,-0.025274,0.102008,0.021688,-0.994226,-0.063948,0.873805,-0.243309,0.000727,-0.318459,0.006973,-0.467124,-0.824822,-0.196958,0.818773,0.246143,0.001221,0.006404,0.064871,-0.009809,-0.997825,-0.081354,0.054076,0.303775,0.001842,-0.006216,-0.063681,-0.007124,0.997926,0.039369,0.060188,-0.255425,0.001792
58,1.933333,-0.082632,-0.209696,-0.106772,-0.9684,-0.155465,1.764695,0.066672,0.000501,Empty,Empty,Empty,-0.996888,Empty,Empty,Empty,0.001761,-0.025515,0.102149,0.021754,-0.994204,-0.064073,0.873745,-0.243333,0.000724,-0.31857,0.005988,-0.467682,-0.82447,-0.196483,0.818478,0.246558,0.001162,0.005698,0.065096,-0.009848,-0.997814,-0.081376,0.054089,0.303732,0.001831,-0.006485,-0.063839,-0.006966,0.997915,0.039392,0.060146,-0.255435,0.001826
59,1.966667,-0.082908,-0.209762,-0.107081,-0.968328,-0.155674,1.764636,0.066813,0.000494,Empty,Empty,Empty,-0.996895,Empty,Empty,Empty,0.001777,-0.026269,0.102338,0.022313,-0.994152,-0.064258,0.873699,-0.243457,0.000726,-0.317498,0.006052,-0.466927,-0.825311,-0.196327,0.818228,0.246977,0.001155,0.005807,0.064824,-0.009911,-0.997831,-0.081373,0.054089,0.30374,0.001817,-0.006495,-0.063847,-0.006955,0.997914,0.039391,0.060144,-0.255433,0.001833
60,2,-0.083249,-0.209922,-0.107373,-0.968232,-0.155847,1.764604,0.066949,0.000497,Empty,Empty,Empty,-0.996898,Empty,Empty,Empty,0.001785,-0.026639,0.102824,0.022505,-0.994088,-0.064478,0.873678,-0.24357,0.00072,-0.317584,0.005705,-0.46727,-0.825086,-0.196258,0.818085,0.247214,0.001132,0.006246,0.065017,-0.009939,-0.997815,-0.081381,0.054105,0.303737,0.001852,-0.006158,-0.063733,-0.007049,0.997923,0.039355,0.060195,-0.255408,0.001793
61,2.033333,-0.083596,-0.209966,-0.107375,-0.968193,-0.155984,1.764605,0.067069,0.000497,Empty,Empty,Empty,-0.996898,Empty,Empty,Empty,0.001796,-0.026788,0.103166,0.022881,-0.99404,-0.064759,0.873677,-0.243656,0.000721,-0.317461,0.004868,-0.466861,-0.82537,-0.196418,0.818025,0.247349,0.001158,0.005969,0.064957,-0.010181,-0.997818,-0.081337,0.054168,0.303711,0.001865,-0.006177,-0.063722,-0.007005,0.997924,0.039356,0.060195,-0.255406,0.001791
62,2.066667,-0.083994,-0.209951,-0.107345,-0.968165,-0.156135,1.764607,0.067191,0.000513,Empty,Empty,Empty,-0.996894,Empty,Empty,Empty,0.001783,-0.026489,0.103654,0.023228,-0.993989,-0.065101,0.873689,-0.243653,0.000738,-0.317561,0.005013,-0.466739,-0.8254,-0.196765,0.818014,0.247329,0.001162,0.005259,0.065136,-0.0102,-0.99781,-0.081356,0.054179,0.303659,0.001859,-0.006186,-0.063707,-0.006976,0.997925,0.039342,0.060194,-0.255404,0.001794
63,2.1,-0.084464,-0.210076,-0.107268,-0.968105,-0.156371,1.764607,0.067256,0.000511,Empty,Empty,Empty,-0.996886,Empty,Empty,Empty,0.001784,-0.026842,0.10355,0.023243,-0.99399,-0.065364,0.873658,-0.243707,0.000741,-0.317176,0.004344,-0.464959,-0.826556,-0.197361,0.818053,0.247152,0.001298,0.005846,0.064935,-0.010194,-0.99782,-0.081343,0.054181,0.303689,0.001872,-0.006455,-0.063874,-0.006823,0.997914,0.03937,0.060154,-0.255425,0.001831
64,2.133333,-0.084827,-0.210106,-0.10748,-0.968043,-0.156714,1.764575,0.067325,0.000551,Empty,Empty,Empty,-0.996881,Empty,Empty,Empty,0.001816,-0.027112,0.103716,0.023183,-0.993967,-0.065548,0.873567,-0.24376,0.000729,-0.317397,0.00493,-0.466379,-0.825667,-0.197969,0.818111,0.246824,0.001371,0.005709,0.065087,-0.010208,-0.997811,-0.081361,0.054196,0.303662,0.001881,-0.006452,-0.063882,-0.006829,0.997913,0.039369,0.060154,-0.255423,0.001825
65,2.166667,-0.08502,-0.209848,-0.107619,-0.968067,-0.157124,1.76452,0.067413,0.000552,Empty,Empty,Empty,-0.99687,Empty,Empty,Empty,0.001828,-0.026725,0.104154,0.02286,-0.993939,-0.065732,0.873512,-0.243865,0.000711,-0.317984,0.006349,-0.466751,-0.825221,-0.198686,0.818006,0.246379,0.001251,0.005878,0.064857,-0.010293,-0.997824,-0.081354,0.054199,0.303669,0.001872,-0.006036,-0.063726,-0.006946,0.997925,0.039337,0.060209,-0.255411,0.001792
66,2.2,-0.084686,-0.209794,-0.107504,-0.968121,-0.157629,1.76448,0.067584,0.000375,Empty,Empty,Empty,-0.99685,Empty,Empty,Empty,0.001828,-0.027476,0.104814,0.023323,-0.993839,-0.06593,0.873514,-0.243961,0.000691,-0.319322,0.007731,-0.465776,-0.825243,-0.199458,0.817991,0.245875,0.001249,0.005376,0.065156,-0.01038,-0.997807,-0.081335,0.054244,0.303626,0.001909,-0.006177,-0.063756,-0.006964,0.997922,0.039339,0.060196,-0.255409,0.001799
67,2.233333,-0.085326,-0.209406,-0.10807,-0.968085,-0.158142,1.76439,0.067542,0.000533,Empty,Empty,Empty,-0.996832,Empty,Empty,Empty,0.001843,-0.027637,0.105025,0.023395,-0.99381,-0.066069,0.873521,-0.244041,0.000695,-0.318738,0.007241,-0.465552,-0.8256,-0.200123,0.817943,0.245333,0.001364,0.005793,0.064819,-0.010392,-0.997826,-0.081367,0.054219,0.303656,0.001873,-0.006171,-0.063767,-0.006927,0.997922,0.039335,0.060201,-0.25541,0.001795
68,2.266667,-0.085863,-0.209391,-0.108512,-0.967992,-0.158813,1.764303,0.067539,0.00054,Empty,Empty,Empty,-0.996804,Empty,Empty,Empty,0.001837,-0.027555,0.105309,0.023149,-0.993788,-0.066166,0.873526,-0.244144,0.000684,-0.319872,0.007144,-0.466914,-0.824392,-0.200835,0.81795,0.244741,0.001283,0.005836,0.064765,-0.010435,-0.997829,-0.08137,0.054219,0.303649,0.00187,-0.006102,-0.06377,-0.00692,0.997922,0.039337,0.060198,-0.255403,0.001792
69,2.3,-0.085934,-0.208996,-0.109033,-0.968012,-0.159503,1.764186,0.06756,0.000535,Empty,Empty,Empty,-0.996603,Empty,Empty,Empty,0.002331,-0.027477,0.105675,0.023005,-0.993755,-0.066272,0.873533,-0.24425,0.000684,-0.319179,0.006812,-0.466384,-0.824963,-0.201412,0.817863,0.244255,0.00129,0.005818,0.064758,-0.010515,-0.997829,-0.081383,0.054233,0.303638,0.001876,-0.006174,-0.063826,-0.006863,0.997918,0.039333,0.060202,-0.255403,0.001791
70,2.333333,-0.085877,-0.208749,-0.109525,-0.968015,-0.160211,1.764061,0.067567,0.000508,Empty,Empty,Empty,-0.996575,Empty,Empty,Empty,0.002348,-0.027463,0.105149,0.02268,-0.993818,-0.066385,0.873547,-0.244411,0.000696,-0.318621,0.007231,-0.466162,-0.825301,-0.202039,0.81776,0.243714,0.001217,0.005831,0.06477,-0.010577,-0.997827,-0.081386,0.054241,0.303624,0.001882,-0.006038,-0.063832,-0.006816,0.997919,0.039321,0.060212,-0.2554,0.001793
71,2.366667,-0.086185,-0.208716,-0.109977,-0.967943,-0.160987,1.763951,0.067556,0.000512,Empty,Empty,Empty,-0.996544,Empty,Empty,Empty,0.002336,-0.026924,0.105631,0.022327,-0.99379,-0.066521,0.873586,-0.244492,0.000721,-0.317725,0.007531,-0.467021,-0.825158,-0.202497,0.817732,0.243409,0.001184,0.005793,0.064694,-0.010618,-0.997832,-0.081395,0.054249,0.303616,0.001879,-0.00601,-0.063855,-0.006783,0.997918,0.039309,0.060216,-0.255395,0.001787
72,2.4,-0.08601,-0.208568,-0.110597,-0.96792,-0.16169,1.763841,0.067545,0.000529,Empty,Empty,Empty,-0.996511,Empty,Empty,Empty,0.002311,-0.026923,0.105963,0.022173,-0.993758,-0.066659,0.873594,-0.244552,0.000716,-0.31757,0.009025,-0.466774,-0.825342,-0.202919,0.817551,0.243169,0.00112,0.005785,0.064694,-0.010693,-0.997831,-0.081406,0.054258,0.30361,0.001881,-0.006003,-0.063898,-0.006739,0.997916,0.039302,0.060216,-0.255391,0.00179
73,2.433333,-0.085958,-0.20823,-0.111016,-0.96795,-0.162373,1.763739,0.067544,0.000549,Empty,Empty,Empty,-0.996487,Empty,Empty,Empty,0.002326,-0.026683,0.106413,0.022535,-0.993708,-0.066826,0.873543,-0.244601,0.000734,-0.31774,0.00914,-0.467303,-0.824977,-0.203336,0.817441,0.242996,0.001241,0.00583,0.064688,-0.010747,-0.997831,-0.081415,0.054271,0.303595,0.001882,-0.005976,-0.063924,-0.006712,0.997914,0.039302,0.060226,-0.255385,0.001788
74,2.466667,-0.085871,-0.207986,-0.111198,-0.967989,-0.163086,1.763646,0.067536,0.000557,Empty,Empty,Empty,-0.996474,Empty,Empty,Empty,0.002346,-0.025731,0.106793,0.021885,-0.993707,-0.067043,0.873487,-0.244642,0.000735,-0.318087,0.009205,-0.467836,-0.824539,-0.203621,0.817266,0.24299,0.001152,0.005754,0.064651,-0.010819,-0.997833,-0.081419,0.054278,0.303595,0.001886,-0.005936,-0.063966,-0.006681,0.997912,0.039297,0.060223,-0.255384,0.001788
75,2.5,-0.086257,-0.207941,-0.11141,-0.96794,-0.163777,1.763563,0.067517,0.000508,Empty,Empty,Empty,-0.996451,Empty,Empty,Empty,0.002331,-0.02595,0.107012,0.021781,-0.99368,-0.067275,0.873458,-0.244692,0.000727,-0.319468,0.00969,-0.468316,-0.823727,-0.204054,0.817228,0.242976,0.001263,0.005259,0.064979,-0.010916,-0.997813,-0.081396,0.054326,0.303543,0.001927,-0.005926,-0.06398,-0.0066,0.997912,0.039291,0.060232,-0.255382,0.00179
76,2.533333,-0.086421,-0.207851,-0.111886,-0.96789,-0.164423,1.763462,0.067525,0.000538,Empty,Empty,Empty,-0.996432,Empty,Empty,Empty,0.002326,-0.026636,0.107525,0.022255,-0.993596,-0.06757,0.873434,-0.244748,0.000719,-0.318262,0.008381,-0.467463,-0.824692,-0.204368,0.817071,0.24304,0.001264,0.00524,0.064725,-0.011009,-0.997829,-0.081398,0.054339,0.303555,0.001917,-0.005967,-0.064009,-0.00661,0.99791,0.039287,0.060226,-0.255375,0.001788
77,2.566667,-0.086044,-0.20812,-0.111855,-0.967869,-0.165139,1.763359,0.067658,0.000377,Empty,Empty,Empty,-0.996421,Empty,Empty,Empty,0.002331,-0.027361,0.106654,0.021291,-0.993692,-0.067875,0.873453,-0.244835,0.000693,-0.317493,0.009098,-0.468299,-0.824507,-0.204758,0.816983,0.243088,0.001275,0.00543,0.064698,-0.011028,-0.997829,-0.081407,0.05434,0.303544,0.001917,-0.005825,-0.064024,-0.00656,0.99791,0.039276,0.060239,-0.255379,0.001789
78,2.6,-0.086021,-0.20815,-0.112229,-0.967822,-0.165804,1.763261,0.067684,0.00037,Empty,Empty,Empty,-0.996419,Empty,Empty,Empty,0.002357,-0.027212,0.106634,0.021076,-0.993702,-0.068204,0.873408,-0.244887,0.000722,-0.317533,0.009209,-0.468564,-0.82434,-0.205081,0.816908,0.243046,0.001283,0.005388,0.064673,-0.011066,-0.997831,-0.081408,0.054347,0.303535,0.00192,-0.005819,-0.064047,-0.00653,0.997909,0.039278,0.060242,-0.255372,0.001784
79,2.633333,-0.086059,-0.208331,-0.112554,-0.967741,-0.166439,1.763171,0.067721,0.000392,Empty,Empty,Empty,-0.996414,Empty,Empty,Empty,0.002349,-0.027055,0.107112,0.021345,-0.99365,-0.068532,0.873347,-0.244901,0.000732,-0.317927,0.00911,-0.469393,-0.823717,-0.205437,0.816838,0.24292,0.001287,0.005463,0.064622,-0.011101,-0.997833,-0.081415,0.054354,0.303527,0.001921,-0.00588,-0.064058,-0.006496,0.997908,0.039275,0.060243,-0.255373,0.001787
80,2.666667,-0.086573,-0.208272,-0.113266,-0.967625,-0.167065,1.76306,0.067639,0.000584,Empty,Empty,Empty,-0.996412,Empty,Empty,Empty,0.002322,-0.026847,0.107061,0.020675,-0.993675,-0.06888,0.873387,-0.244981,0.000761,-0.318601,0.008846,-0.468009,-0.824247,-0.205813,0.816734,0.242706,0.00117,0.005366,0.064803,-0.011099,-0.997822,-0.081422,0.054364,0.3035,0.00193,-0.005846,-0.064068,-0.006482,0.997907,0.039274,0.060241,-0.255369,0.001783
81,2.7,-0.086417,-0.20824,-0.113685,-0.967597,-0.167741,1.762948,0.067663,0.000578,Empty,Empty,Empty,-0.996412,Empty,Empty,Empty,0.002325,-0.027117,0.107277,0.020423,-0.993649,-0.069173,0.87339,-0.245068,0.000745,-0.318519,0.008973,-0.467765,-0.824415,-0.206094,0.816615,0.242492,0.00117,0.005695,0.06445,-0.011105,-0.997843,-0.081462,0.054338,0.303547,0.001898,-0.005828,-0.064089,-0.006468,0.997906,0.039268,0.060242,-0.255366,0.001789
82,2.733333,-0.086896,-0.208585,-0.114111,-0.96743,-0.16837,1.762853,0.067706,0.000548,Empty,Empty,Empty,-0.996422,Empty,Empty,Empty,0.002312,-0.027765,0.10756,0.020554,-0.993598,-0.069494,0.873373,-0.245175,0.000727,-0.318336,0.008382,-0.4683,-0.824188,-0.20637,0.816586,0.242286,0.001235,0.005383,0.064521,-0.011231,-0.997839,-0.081432,0.054374,0.30351,0.001923,-0.005838,-0.064085,-0.006443,0.997907,0.039262,0.060243,-0.255367,0.001791
83,2.766667,-0.087187,-0.208897,-0.114361,-0.967307,-0.169,1.762785,0.067725,0.000532,Empty,Empty,Empty,-0.996422,Empty,Empty,Empty,0.002295,-0.026248,0.107303,0.020111,-0.993676,-0.069848,0.873302,-0.245309,0.000764,-0.318817,0.007536,-0.467633,-0.82439,-0.206624,0.81658,0.242027,0.001231,0.005239,0.064681,-0.011247,-0.997829,-0.081442,0.054384,0.30348,0.001939,-0.006155,-0.064237,-0.006264,0.997896,0.039285,0.060203,-0.255376,0.00182
84,2.8,-0.086558,-0.20923,-0.114165,-0.967314,-0.16967,1.762734,0.06774,0.000387,Empty,Empty,Empty,-0.99642,Empty,Empty,Empty,0.002309,-0.026472,0.107544,0.020056,-0.993645,-0.07008,0.873238,-0.245393,0.000759,-0.318322,0.007657,-0.467204,-0.824823,-0.206855,0.816432,0.241902,0.001198,0.005406,0.064473,-0.011305,-0.997841,-0.081444,0.0544,0.303489,0.001929,-0.005871,-0.064117,-0.00638,0.997905,0.039258,0.060244,-0.255365,0.001788
85,2.833333,-0.087172,-0.209005,-0.114805,-0.967232,-0.170265,1.762637,0.067602,0.000532,Empty,Empty,Empty,-0.996412,Empty,Empty,Empty,0.002313,-0.026625,0.106686,0.019483,-0.993745,-0.07032,0.873205,-0.245526,0.000764,-0.31869,0.008227,-0.468181,-0.824121,-0.207086,0.816319,0.24174,0.001289,0.005448,0.064427,-0.011373,-0.997843,-0.081445,0.054402,0.303469,0.001929,-0.005779,-0.064122,-0.006324,0.997905,0.03925,0.060251,-0.255366,0.001788
86,2.866667,-0.087397,-0.209142,-0.115241,-0.96713,-0.170856,1.762522,0.067589,0.000551,Empty,Empty,Empty,-0.99641,Empty,Empty,Empty,0.002307,-0.027006,0.106766,0.019922,-0.993718,-0.070642,0.873195,-0.245621,0.000748,-0.318324,0.007618,-0.468151,-0.824285,-0.207288,0.816185,0.241718,0.001232,0.005288,0.064403,-0.011444,-0.997844,-0.081455,0.054423,0.303471,0.001933,-0.005739,-0.064174,-0.006334,0.997902,0.039246,0.06026,-0.255356,0.001787
87,2.9,-0.086851,-0.209432,-0.115324,-0.967107,-0.171442,1.762443,0.067642,0.00039,Empty,Empty,Empty,-0.996406,Empty,Empty,Empty,0.002314,-0.027501,0.106975,0.020603,-0.993668,-0.071009,0.87313,-0.245767,0.000762,-0.318209,0.008445,-0.468775,-0.823967,-0.207534,0.81605,0.241791,0.001255,0.005345,0.064382,-0.011475,-0.997845,-0.081455,0.054428,0.303455,0.001933,-0.00576,-0.064195,-0.006278,0.997901,0.039245,0.060257,-0.255358,0.001785
88,2.933333,-0.087299,-0.209037,-0.115885,-0.967085,-0.171881,1.762374,0.067468,0.00057,Empty,Empty,Empty,-0.996404,Empty,Empty,Empty,0.002291,-0.027067,0.107311,0.020682,-0.993642,-0.071338,0.873059,-0.245897,0.000782,-0.317992,0.008141,-0.468913,-0.823975,-0.207806,0.815983,0.241725,0.00128,0.005363,0.064326,-0.011548,-0.997848,-0.081468,0.054438,0.303443,0.001936,-0.005319,-0.064222,-0.006157,0.997903,0.03922,0.060291,-0.255328,0.00181
89,2.966667,-0.087237,-0.209099,-0.116092,-0.967052,-0.17229,1.762348,0.067335,0.000563,Empty,Empty,Empty,-0.996397,Empty,Empty,Empty,0.002291,-0.026085,0.107225,0.019801,-0.993695,-0.071648,0.873061,-0.245998,0.000799,-0.318143,0.008236,-0.468953,-0.823893,-0.208094,0.816004,0.241597,0.001322,0.005345,0.064276,-0.011634,-0.99785,-0.081473,0.054462,0.303427,0.001941,-0.004914,-0.064263,-0.006016,0.997903,0.039197,0.060295,-0.25533,0.001806
90,3,-0.087537,-0.209218,-0.116088,-0.967,-0.172656,1.762331,0.067222,0.000567,Empty,Empty,Empty,-0.996385,Empty,Empty,Empty,0.002308,-0.026335,0.107093,0.019752,-0.993704,-0.071924,0.87307,-0.245986,0.000786,-0.318459,0.008568,-0.469068,-0.823702,-0.20844,0.816007,0.241454,0.001242,0.005385,0.064238,-0.01171,-0.997851,-0.081481,0.054473,0.303414,0.001946,-0.005315,-0.064289,-0.00607,0.997899,0.039199,0.060303,-0.25532,0.001774
91,3.033333,-0.087485,-0.209075,-0.116104,-0.967034,-0.172954,1.762302,0.067117,0.000561,Empty,Empty,Empty,-0.996375,Empty,Empty,Empty,0.002307,-0.026315,0.106713,0.019622,-0.993748,-0.072165,0.873024,-0.245975,0.000781,-0.318969,0.008491,-0.466992,-0.824685,-0.208903,0.816022,0.241262,0.001219,0.005377,0.064227,-0.011766,-0.997852,-0.081486,0.05449,0.303401,0.001952,-0.004883,-0.064305,-0.005921,0.997901,0.039183,0.060305,-0.255319,0.001828
92,3.066667,-0.087327,-0.20891,-0.11619,-0.967073,-0.173244,1.762267,0.06701,0.000553,Empty,Empty,Empty,-0.996357,Empty,Empty,Empty,0.002307,-0.026595,0.10667,0.019681,-0.993744,-0.072322,0.872945,-0.24599,0.000781,-0.319141,0.008324,-0.467846,-0.824136,-0.209278,0.81603,0.241191,0.00133,0.00532,0.064088,-0.011703,-0.997861,-0.081526,0.054521,0.303371,0.001935,-0.004829,-0.064329,-0.005857,0.9979,0.039168,0.060309,-0.255323,0.001794
93,3.1,-0.087294,-0.208525,-0.116324,-0.967143,-0.173515,1.762228,0.066942,0.00055,Empty,Empty,Empty,-0.996338,Empty,Empty,Empty,0.002302,-0.026508,0.106717,0.019498,-0.993745,-0.072439,0.872923,-0.246027,0.000788,-0.317405,0.008361,-0.46849,-0.82444,-0.209646,0.81606,0.241061,0.001215,0.005018,0.064025,-0.011976,-0.997864,-0.081529,0.054529,0.303379,0.001962,-0.004791,-0.064362,-0.005832,0.997898,0.039156,0.060315,-0.255321,0.001802
94,3.133333,-0.087311,-0.208223,-0.116488,-0.967187,-0.173754,1.762197,0.066886,0.000553,Empty,Empty,Empty,-0.996316,Empty,Empty,Empty,0.002303,-0.02668,0.107077,0.019758,-0.993696,-0.072515,0.872931,-0.246069,0.000791,-0.316971,0.008603,-0.468966,-0.824334,-0.209931,0.81608,0.240942,0.001163,0.005023,0.06395,-0.011927,-0.997869,-0.081562,0.054555,0.303357,0.00195,-0.004817,-0.064385,-0.005819,0.997897,0.039158,0.060314,-0.25532,0.001798
